sourceId,destinationId,relationship_type,source_system_name
78879009,417746004,AW,SNOMED CT
79152002,64572001,AW,SNOMED CT
79280005,73430006,AW,SNOMED CT
79315005,34759008,AW,SNOMED CT
79315005,71388002,AW,SNOMED CT
79315005,276272002,AW,SNOMED CT
79315005,387713003,AW,SNOMED CT
79325000,49062001,AW,SNOMED CT
79325000,71388002,AW,SNOMED CT
79325000,119561005,AW,SNOMED CT
79325000,387713003,AW,SNOMED CT
79355007,38341003,AW,SNOMED CT
79369007,77465005,AW,SNOMED CT
79608006,387713003,AW,SNOMED CT
79624007,312001004,AW,SNOMED CT
79754008,17602002,AW,SNOMED CT
79767006,49062001,AW,SNOMED CT
79767006,71388002,AW,SNOMED CT
79767006,387713003,AW,SNOMED CT
79899007,410942007,AW,SNOMED CT
79958002,386661006,AW,SNOMED CT
80119007,44730006,AW,SNOMED CT
80350001,122549002,AW,SNOMED CT
80350001,417746004,AW,SNOMED CT
80438008,386639001,AW,SNOMED CT
80692000,122549002,AW,SNOMED CT
80692000,417746004,AW,SNOMED CT
81075000,128601007,AW,SNOMED CT
81363003,38341003,AW,SNOMED CT
81520002,417746004,AW,SNOMED CT
81521003,386639001,AW,SNOMED CT
81715004,122549002,AW,SNOMED CT
81715004,417746004,AW,SNOMED CT
81973005,64572001,AW,SNOMED CT
82126001,122549002,AW,SNOMED CT
