atom_id,source_code
A4860257,53250
A19991973,52277
A0783736,33665
A32366536,53446
A24206265,81455
A32359163,11404
A21036822,00632
A32356107,75956
A4857324,69300
A13079101,95982
A27405931,90674
A4852121,65220
A8576284,87260
A23572815,21145
A23574431,21344
A1414449,84153
A13078999,43771
A34773473,22556
A32355750,53661
A15885684,25645
A13077942,22846
A32362397,63020
A21044303,01680
A21051646,99252
A21033809,31629
A21038803,88304
A23574032,1009921
A24206171,22515
A34775286,45300
A34774272,64583
A28578300,81176
A0696500,43352
A28578438,36468
A24210694,36002
A34774829,68500
A21059315,24587
A23571644,1012404
A34771738,90685
A32352662,10030
A19996156,0529F
A32360242,63091
A32358423,81279
A24206248,80362
A21042981,95076
A4856838,42509
A34767270,42310
A21050438,15832
A29929378,0045U
A32356931,0625T
A32357413,26725
A11000860,77073
A19994595,93978
A0679159,67880
A23570111,1020531
A23570903,43252
A19996484,43881
A34773723,64726
A1751299,43659
A28578465,81230
A32362878,81405
A0646193,86654
A21058182,33945
A21051472,86860
A0923528,69090
A25757043,87430
A23571725,4550F
A23570925,77293
A34771907,26991
A32357001,11444
A19995088,63101
A32356844,98972
A32352581,99348
A32361973,35011
A32364407,52240
A32355881,63011
A4917855,27487
A21052830,50951
A21041966,62258
A34771069,64530
A34773886,96168
A32367659,99607
A15885513,24420
A21050336,78013
A34771745,91111
A23578941,1009871
A21054137,63102
A1749761,85260
A29929253,1035133
A32354571,92615
A23570816,1012077
A4862127,66830
A4848685,46940
A27405849,99151
A23571667,1014136
A21031756,99337
A18512021,01250
A32352047,81425
A32352077,82681
A27405190,1022201
A13078613,4090F
A0647015,29405
A23578454,12051
A32365835,17276
A32365312,92928
A32359666,31652
A32356034,70540
A0686163,17108
A21052980,58662
A19992067,64874
A21053553,86580
A34772615,61736
A34767366,61790
A32360299,64896
A0794587,23172
A17110836,50540
A8577240,47135
A32365441,99000
A21056188,41009
A1067641,33235
A19992221,85385
A23578154,1012899
A1746711,92100
A18512917,33535
A21034273,50953
A19991809,26675
A34770263,00548
A34768734,15221
A34772443,28113
A31179828,74221
A32367332,88341
A4916989,84425
A19992994,88045
A24210687,35631
A24209829,35132
A34771531,47715
A34774232,57300
A34768580,87390
A19996557,54318
A21046073,82180
A21034293,51595
A21040712,15574
A18514142,28450
A23573243,87539
A19994415,76820
A23570027,1010515
A0808358,60225
A4917227,82172
A34771507,43305
A34767405,69110
A4710375,33945
A4854165,32310
A17110461,27045
A32356830,97606
A21044656,25028
A11001342,77076
A34770221,1036839
A21042354,82633
A21043323,26568
A18513679,01962
A34772479,33269
A34770474,44500
A34773127,52352
A28577694,22844
A32363753,19086
A17111219,3321F
A8575808,76140
A4852784,78610
A21055164,89160
A21039327,90785
A21037892,47460
A29929942,81183
A1946543,70545
A32357887,50549
A32354534,90899
A32353323,35111
A0682553,52007
A8577445,39000
A24211493,35045
A21058117,31200
A32357797,43337
A19992864,77299
A19993906,00474
A4858029,43420
A0809266,35691
A24211215,64487
A21041613,49442
A1414520,26075
A18513231,0174T
A4864187,30160
A28577629,81346
A15886530,27027
A32365392,95872
A32350889,24665
A32361706,25260
A32351615,63091
A32363044,87902
A4850172,34203
A24212020,77063
A15885283,3218F
A27405577,HP
A32354658,96121
A32358380,80192
A21033493,25024
A19992036,61522
A2406594,27870
A8583139,95928
A23576413,1004943
A32354735,99241
A24206824,74410
A23572090,26034
A34770790,01173
A29928932,97158
A32359647,30905
A32356059,73223
A15886831,25931
A8579683,62230
A24207400,51992
A21037462,29874
A21041174,31622
A18513258,01112
A24207769,21812
A34768324,31580
A34775451,1036763
A32351789,76391
A4863310,58752
A19995307,87166
A32352553,99214
A21050381,92921
A25755987,47544
A34767164,23040
A8579799,39541
A15885832,00926
A32359734,34051
A32356163,78802
A15888036,23190
A4855643,27345
A21055833,27558
A27405979,0409T
A23570590,28420
A4852657,47740
A19994699,81331
A21053527,85055
A24206364,00840
A19993446,50815
A32361159,98943
A32351999,81404
A23572695,11450
A18512815,57288
A21031839,62146
A21051247,67903
A34770269,01810
A34772088,61705
A32360011,47538
A24211841,74775
A24206649,57500
A34775476,87427
A15886241,00104
A28578743,32994
A32360875,88341
A4858044,43123
A32365919,21899
A13077980,77371
A34775405,70543
A34773888,1013438
A21035638,35522
A32356780,95913
A18513791,70336
A21044946,31625
A21057216,88304
A23572357,1007672
A32363719,17281
A34769965,54348
A4852684,44010
A23571070,85396
A25756221,72082
A25756016,47542
A2406575,01630
A32356752,94640
A32358306,77021
A23569934,1004469
A27404879,83018
A17110670,54322
A4862225,25110
A1414750,28150
A23571711,43191
A1109416,47802
A34768368,36820
A34767444,77423
A21042966,88291
A32357311,21933
A32362677,78451
A21060647,74775
A23570807,1011244
A25756476,49185
A34767514,0281U
A34770729,96999
A18513472,90384
A32364934,81404
A0768677,60502
A21049210,58210
A21048633,31300
A23571696,81371
A24206292,97608
A34770565,67318
A34773759,75805
A34772733,87390
A17111431,28043
A19992841,74355
A4917386,83937
A5062736,36597
A21058361,49425
A32353047,24535
A23579768,1010116
A31178441,31295
A25756398,81437
A34772494,35860
A8583835,92594
A29929840,99454
A4917323,84490
A15886118,20693
A4855671,52234
A24211988,1022228
A21047551,65781
A32365642,11642
A21050266,15836
A32364846,80406
A19995087,63088
A1414668,27091
A27404819,1021894
A23580567,1010560
A21057511,93268
A29929861,0524T
A19996494,44312
A15888026,21600
A19994594,93888
A21041842,60650
A21049421,63173
A23569967,1006619
A21058102,29885
A34774730,50957
A32356985,11311
A32363381,99203
A15887474,3300F
A1747343,50075
A19992903,81290
A34772831,97760
A27406358,0425T
A32361236,99408
A32354636,95887
A27406175,1021890
A0773627,54385
A24209803,35091
A34767585,96567
A21055564,20661
A27406040,1029717
A11000360,70543
A34774881,81229
A25757261,49460
A34768201,15278
A32357220,17282
A32364701,74485
A32358710,88121
A0105647,84146
A4850143,36013
A19994357,68550
A34772865,1036686
A23580170,20950
A28578826,81111
A32364246,42825
A4858988,26428
A8584510,11444
A0782705,21139
A24210899,64716
A34767493,0051U
A24212239,33622
A21051339,78466
A21036576,85410
A21059902,43249
A23569935,1004481
A23572446,1013743
A31179582,74250
A32359393,17282
A23580569,1010589
A15886740,15788
A29929263,0362T
A21036858,01860
A18514337,93623
A32357211,17276
A24207543,63661
A21041277,34401
A32353295,34716
A32357277,20924
A1747078,49400
A19991715,32445
A21039056,92941
A21042133,67930
A4859563,28072
A32353748,63042
A32358239,73718
A32364874,81316
A32362975,86711
A21049296,61606
A21033802,31623
A13079118,99607
A21051446,85475
A23572507,43214
A21053884,99505
A34773249,78812
A32365602,11404
A4849689,29035
A4860567,24164
A0648034,26841
A23574779,1006330
A21039073,99304
A34767266,38520
A32356315,81404
A4856989,65810
A4847650,42720
A1746859,44015
A1749835,28112
A34768967,59012
A32356932,0626T
A1414716,24310
A24210424,90630
A21060297,61530
A21037229,25652
A21050414,4142F
A32350717,17270
A32366480,49411
A32362760,81191
A15886752,19000
A21045323,47361
A21055846,27638
A23578733,28122
A0771982,84066
A21039232,94014
A23578010,21557
A32359935,43288
A32351467,50557
A32364796,78830
A1414654,23665
A21044249,99504
A21049376,62369
A23575576,1005387
A21053698,90473
A1747901,29105
A27405393,81422
A23570106,1020200
A32361063,93978
A32364877,81338
A4851718,57180
A21038004,51800
A21045764,63273
A27404873,77065
A23578159,1013249
A32352982,21150
A23578560,21235
A19992417,4480F
A34772941,25248
A34770177,92611
A0679157,57291
A32362893,81406
A24209491,80352
A21052355,31635
A11001143,17311
A34771143,86015
A21054804,61215
A34773211,69726
A32362592,74246
A15887064,1135F
A32356799,96110
A32366552,54348
A32360670,81405
A32363149,0225U
A34774806,64575
A34769051,78430
A32350543,11444
A15885522,25315
A21051000,43810
A34768630,92970
A24211114,80163
A19995428,4510F
A34768494,64486
A32365761,15241
A27404912,CT
A8584358,28107
A24209334,77435
A21049880,88037
A17110382,28060
A0968598,87475
A19997350,58546
A32363364,99026
A11001479,82107
A32366384,43227
A34769430,50951
A32351365,44379
A32358651,86826
A21053492,83550
A21039091,10061
A19992073,65150
A24207132,00124
A21049551,69200
A32352956,20553
A23569794,28475
A34769991,61512
A32356130,77021
A32362989,86978
A0868971,29861
A21046616,71552
A21047769,86340
A34772362,15847
A34775190,32653
A32351303,42425
A32355774,58267
A32352299,0202U
A2059680,62100
A21052935,56740
A34773921,0695T
A29929819,96133
A4850982,11750
A19996573,57250
A18514990,47010
A19991875,38232
A34768062,90759
A32366546,54300
A32353252,33881
A21059242,21600
A23579522,27331
A24212338,35132
A4859044,64702
A4858290,28086
A34774838,69727
A31180483,93790
A31179990,99421
A32356319,81404
A4860353,24435
A24207053,86904
A4856674,28605
A18512178,82045
A34772861,0703T
A1747383,00406
A4855833,27496
A34772702,78700
A21041003,27185
A24206990,43245
A34770017,63308
A32362325,58954
A13078902,49436
A31179898,0083U
A32367672,99203
A32365495,99348
A21050258,13120
A21055684,24655
A23572998,28120
A4811239,86140
A21042980,93461
A34771063,63301
A3859636,93572
A32359779,35001
A4856995,10140
A21040800,21330
A21059850,41825
A0334430,31766
A2409120,93581
A23578576,22102
A23571532,1004148
A4854811,92283
A19992626,43610
A17110196,3555F
A19994048,22901
A32359430,19380
A34770887,28240
A32365094,87181
A2059549,27479
A4853248,72170
A21038638,82465
A23573560,16025
A18513081,93568
A1946284,83021
A23574075,1013510
A34769417,48000
A32360319,67808
A32360698,81408
A13078693,24675
A34774504,10180
A34773657,49656
A34768620,92132
A32356605,0223U
A21038353,64520
A23570900,1020901
A8580216,31085
A23579380,20930
A19997263,45520
A19993885,4010F
A32351263,37242
A0741251,19020
A23578634,25608
A21036540,83655
A18512534,45990
A4859889,26645
A34772379,21920
A21054678,47556
A1414538,78494
A32353548,47147
A13078963,3111F
A8580441,43410
A32365327,93248
A32360126,58543
A32360173,61798
A32360938,0201U
A19992842,74363
A1075960,92546
A4851732,51610
A19992946,85380
A23577291,1009108
A34767671,15879
A11000515,36560
A21052553,37618
A32361079,94772
A32359451,20939
A32355886,63015
A25757062,99284
A4861191,65155
A4856999,25028
A21034705,66605
A21041234,33425
A23568318,1010092
A18513817,77523
A8579967,36575
A7160370,49507
A21044302,01620
A21034384,57455
A21049922,88307
A17110183,1110F
A23569603,21151
A8577350,83701
A32358428,81311
A31179285,66987
A32360896,0073U
A32359333,15780
A32355713,50592
A32353728,62350
A32364799,78831
A34774538,22220
A21040523,0198T
A27404872,77003
A34768682,0654T
A34768108,95708
A17110586,24076
A32363189,92228
A23576533,1013659
A0768676,60500
A4853073,43846
A24208047,33880
A21047155,31627
A21054899,68200
A21053662,88307
A15887740,29895
A25757193,47536
A19992001,56620
A32352832,15277
A11001550,28055
A32357877,49501
A21050736,27105
A27405538,92616
A8578394,42225
A25757281,50693
A4862275,49610
A1751326,32997
A28578067,31632
A32355766,57240
A32356035,70542
A32354379,87527
A4859031,26548
A24211631,54340
A23569163,1009875
A32350974,27745
A34767845,44661
A21031761,3018F
A32356809,96379
A23572707,11954
A21047392,50135
A21033494,25025
A21046251,88305
A23570898,15278
A34771781,96375
A32354902,12052
A32358345,78800
A0759372,21620
A32356140,77499
A19994379,72198
A19992220,85348
A19994583,92317
A21047015,25405
A21037466,29905
A15886073,96372
A25756820,33507
A31180242,95721
A32352314,0225U
A19995164,73200
A18513044,88012
A19995080,62194
A32361801,28104
A27405370,0420T
A27406153,G2
A34771819,99394
A34767177,26706
A21037573,33910
A31178588,0083U
A19992723,58974
A19992614,42699
A21053677,89055
A23572426,1012175
A1946526,73223
A1747951,21385
A32356203,80307
A8577194,52317
A21036811,00164
A17111409,6010F
A34771338,20704
A34774153,36598
A31180007,0561T
A32361532,17263
A27405036,CG
A32354536,90912
A21050352,83051
A0781745,76098
A19997394,63076
A21052633,43235
A21039343,99442
A27405578,HV
A34768395,44139
A32356968,11042
A21045125,37615
A31178678,0555T
A29929768,0023U
A32351146,34846
A15887665,24366
A21037897,47552
A34771889,23066
A34772708,80189
A21052813,50555
A21041428,42844
A8580015,92607
A23579080,3762F
A23578239,93583
A23571276,24201
A15886243,00218
A23579250,10180
A19992386,27632
A32353828,64491
A21044059,86705
A0674975,27824
A23580040,0200T
A32357955,57426
A34772262,94729
A21053714,90885
A21036410,72133
A34772234,90707
A19995065,61322
A13076619,44211
A21045283,45300
A18514736,90378
A32354935,15004
A31179375,0064U
A29928977,10009
A29928880,0041U
A32353016,22840
A32360899,0110U
A0758718,61584
A21031879,86833
A21031891,93655
A34774375,87811
A32357461,28525
A32364601,64642
A1751401,56810
A24210977,73560
A23571612,1009675
A13077836,1065F
A21044545,21615
A34769361,33999
A34771485,37182
A21043831,67107
A28578317,81520
A29929296,33274
A32363457,0631T
A0771692,80185
A24210364,77385
A21041850,61120
A21060502,64734
A15886007,28192
A32367742,99495
A32355840,61626
A21058784,88045
A21053267,67413
A23574788,1006790
A21045070,35540
A24209536,93284
A24209496,80372
A28578817,74021
A32352509,97014
A0778292,84202
A24208704,80373
A4848279,31725
A34767717,24577
A32365619,11443
A21054993,80074
A32365904,21183
A32354048,78831
A32352127,86705
A18513619,54220
A4847185,78469
A19994903,36460
A2406558,01969
A19997048,32505
A0736586,72149
A24211870,76942
A27404750,67105
A18513829,78816
A21042921,67221
A23580618,1020176
A32357745,40805
A21057066,82943
A27406334,33391
A32367534,93306
A32367397,0166U
A23577281,1008615
A4863818,15953
A24208732,90472
A21051075,51785
A13076844,3160F
A23568434,43254
A34771200,91302
A17110640,25071
A32359019,99091
A32358143,64490
A34768216,21315
A21041834,60280
A15887454,96365
A23577995,1002893
A32357140,15275
A8581179,89240
A2407825,11420
A24210882,63664
A1750113,52332
A34767920,63053
A23574071,1012943
A29929553,81333
A32360642,81404
A21036766,96522
A23576418,1005386
A34775550,95132
A32357188,17270
A32363341,96573
A19994878,33750
A0783418,50580
A24206760,70120
A21056385,49652
A19995483,3019F
A27405026,0439T
A1746905,64727
A11000610,58548
A23570698,1003408
A4850535,82941
A21034968,84106
A32359814,35286
A0806387,77263
A4862497,38746
A15887696,26550
A17111186,35572
A24207994,01966
A34769202,99226
A34770351,26416
A34773132,53520
A0014185,83857
A32350725,17272
A32367320,88016
A32352402,93282
A32353274,34151
A21048401,26510
A34773322,90653
A34775041,0017M
A34770607,77090
A0783928,13121
A19996383,27509
A27405215,93591
A4859782,28470
A23572393,1009850
A34768484,63101
A21046595,47142
A21034305,51820
A18513809,76010
A21044990,33211
A13077898,84704
A0693589,62000
A4859558,28003
A23570525,26700
A32363657,15274
A32361712,25337
A21038796,88304
A23576549,1014306
A19993280,26341
A19994144,36440
A29929949,81189
A32354762,99409
A32361252,0614T
A32353582,50225
A32367046,81401
A4856709,27258
A23568380,1005F
A32365592,11307
A32363516,11442
A31178990,64420
A32359477,22328
A32353926,72295
A19996143,99233
A24212403,38382
A17110514,1126F
A23568811,24134
A17111498,63661
A32353521,45315
A4858614,55812
A34768358,35536
A23578186,1014613
A23580579,80202
A23576874,20610
A34773335,91110
A23578153,1012537
A32350945,27259
A32367415,0201U
A0671300,15789
A4862980,22100
A15886120,23585
A19992354,4115F
A23572041,23490
A32355454,35091
A21044461,15576
A23578065,43239
A34767678,19499
A5062672,36566
A11000494,15834
A32359247,14061
A27404806,Q0
A24212012,64645
A4917266,82310
A19994290,60240
A3859890,79403
A21035562,92933
A32356941,0638T
A21047773,86617
A25757127,67227
A24207383,50525
A13078300,2019F
A23578034,1005572
A18512919,33883
A34771201,91303
A34775414,74420
A28578126,81112
A32362913,81432
A19995937,74400
A21035667,75605
A0675062,21485
A23580954,20938
A34772586,55875
A32361021,93228
A21055822,27502
A32361164,99190
A15885339,87905
A32363262,93640
A32366241,35011
A2409504,23410
A11000561,99455
A21046710,11301
A24208963,35121
A21040789,21180
A21042462,87209
A34773053,38200
A21031769,00562
A15886884,29873
A19997216,38208
A21038467,69650
A4860814,86343
A32361756,27236
A32363072,89050
A19994303,61538
A4848702,51784
A27405230,1029721
A27405755,0444T
A23581004,23491
A28577630,81346
A32354063,80055
A32360929,0184U
A21037555,33503
A18514832,0208T
A24207766,20611
A32359322,15278
A32360849,87797
A32359826,35623
A21053427,81212
A21060568,69100
A1748197,26842
A8579688,20822
A21039268,15776
A4856295,22840
A21060246,58720
A21049354,62161
A21051477,86945
A34772541,46200
A34771590,63053
A32361336,11423
A29929897,27369
A17110463,27618
A19993922,28047
A19992133,74261
A32356753,94727
A32363021,87472
A34775515,90644
A32363047,87904
A19993655,78103
A21058538,67904
A21060225,57522
A18515151,99344
A18512329,43332
A32354698,97799
A32362139,43266
A11001188,89060
A21039332,92342
A4852125,65265
A21048682,32650
A21045348,49325
A23571657,1013575
A23570019,69210
A23578554,20950
A23576766,0338T
A34771666,77085
A31178992,64425
A32364684,74022
A29928675,0033U
A0801086,61001
A4854646,40700
A21044938,31561
A13076424,75635
A21056766,64445
A34767209,29915
A17111398,3390F
A19992502,17107
A19994361,69399
A7160393,46716
A15885957,25035
A24211519,35141
A21037453,29847
A23570554,27613
A21056091,35303
A13076663,99326
A34774603,28456
A32356466,87046
A21042797,22586
A21031727,78071
A21044510,20555
A19994340,64784
A21045279,45108
A34770909,31643
A32363547,11646
A28578129,81175
A32364057,33958
A32356323,81405
A32360570,81316
A0675578,51920
A21046540,0313T
A4892040,64859
A34769553,77062
A32363403,99335
A32353455,43117
A2059822,27185
A19992046,62258
A21060659,76819
A0722371,46083
A15885598,30020
A4851963,35207
A1946766,45341
A21040274,83632
A34767578,95718
A1748930,52500
A11000613,64590
A0757680,27506
A21046816,00126
A21038312,63170
A18515128,93307
A17110466,31637
A4861731,27443
A0697969,40812
A32357729,37735
A15887733,29425
A34773395,0651T
A34768292,27646
A32363611,15004
A31178618,0129U
A32360519,80335
A32362805,81401
A32354154,81401
A21035400,95783
A21033459,24115
